key,message_id,status,timestamp
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDkxMzUyRjM4NEEwNkYyQUI2AA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDkxMzUyRjM4NEEwNkYyQUI2AA==,failed,2026-09-17T08:23:45.701858
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzJFQkFGNkRBNkQ2MDkyMzA3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzJFQkFGNkRBNkQ2MDkyMzA3AA==,read,2026-09-17T08:24:01.177860
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTc2ODgyQkMzNTc0MUFGOTU0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTc2ODgyQkMzNTc0MUFGOTU0AA==,read,2026-09-17T08:25:10.150590
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMENGOUE5RDY3NTM1RkU1MUJEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMENGOUE5RDY3NTM1RkU1MUJEAA==,read,2026-09-17T08:25:37.209087
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEIwQkFCNUMwRDVGQ0M4ODkxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEIwQkFCNUMwRDVGQ0M4ODkxAA==,read,2026-09-17T08:26:03.713120
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjYxOThCOEQ4NDBCQjFGNEM1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjYxOThCOEQ4NDBCQjFGNEM1AA==,read,2026-09-17T08:26:30.627571
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0VFMDQwN0RDQzBBNjE1QjFBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0VFMDQwN0RDQzBBNjE1QjFBAA==,read,2026-09-17T08:28:07.200944
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDYwRkJBM0ZCRjMzMTI2RjMxAA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDYwRkJBM0ZCRjMzMTI2RjMxAA==,failed,2026-09-17T08:29:27.075105
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzJCMDVDQkY1ODIzQkFBRTM3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzJCMDVDQkY1ODIzQkFBRTM3AA==,read,2026-09-17T08:30:58.003741
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjQ1QTcwOUY1NEY0N0NENkIxAA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjQ1QTcwOUY1NEY0N0NENkIxAA==,failed,2026-09-17T08:32:10.050400
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0Y1MUQ5MzkwRTVENUZERTVDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0Y1MUQ5MzkwRTVENUZERTVDAA==,read,2026-09-17T08:32:40.495356
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNEQ5NUNDNDcwRTk2MDUxQjk1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNEQ5NUNDNDcwRTk2MDUxQjk1AA==,read,2026-09-17T08:39:54.292886
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTAyMzk2NUI0NDk5NEQyMTgzAA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTAyMzk2NUI0NDk5NEQyMTgzAA==,failed,2026-09-17T08:43:53.693232
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjc3OTY2MzNDODBFMjAyMzU0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjc3OTY2MzNDODBFMjAyMzU0AA==,read,2026-09-17T08:45:03.505023
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNzAzREY4ODcxNDBCRTRDQTRBAA==:failed,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNzAzREY4ODcxNDBCRTRDQTRBAA==,failed,2026-09-17T08:46:04.691088
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODdFRTFEOEM4NEFBMEUzNEU2AA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODdFRTFEOEM4NEFBMEUzNEU2AA==,failed,2026-09-17T08:46:20.859315
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODU2Q0FFRjQ4NDdGNDM2NkM5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODU2Q0FFRjQ4NDdGNDM2NkM5AA==,read,2026-09-17T08:46:44.839837
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjdCRjVDOUIyMzA1MjgwODIyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjdCRjVDOUIyMzA1MjgwODIyAA==,read,2026-09-17T08:48:57.517658
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzUzMUNCQTQ0REUzRjc0MDYwAA==:failed,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzUzMUNCQTQ0REUzRjc0MDYwAA==,failed,2026-09-17T08:52:59.233236
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNDJGQ0YzNUE0NTlDOTNBNDNBAA==:failed,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNDJGQ0YzNUE0NTlDOTNBNDNBAA==,failed,2026-09-17T08:53:13.410964
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTk2QTJCNjUzMzE5ODFCNDMzAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTk2QTJCNjUzMzE5ODFCNDMzAA==,delivered,2026-09-17T09:30:59.217269
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTk2QTJCNjUzMzE5ODFCNDMzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTk2QTJCNjUzMzE5ODFCNDMzAA==,read,2026-09-17T09:35:26.769248
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUQyN0I5NUJFMzYwNEYyNTk4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUQyN0I5NUJFMzYwNEYyNTk4AA==,read,2026-09-17T09:37:01.650178
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTdENzhBQTVERjlCMTMwNjI3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTdENzhBQTVERjlCMTMwNjI3AA==,read,2026-09-17T09:40:17.772939
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUNBRjM4N0Q0REUyQjVBNDAzAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUNBRjM4N0Q0REUyQjVBNDAzAA==,delivered,2026-09-17T09:41:35.626555
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUNBRjM4N0Q0REUyQjVBNDAzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUNBRjM4N0Q0REUyQjVBNDAzAA==,read,2026-09-17T09:41:51.817441
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTM5NEY4NkFEODBERDIxMjlDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTM5NEY4NkFEODBERDIxMjlDAA==,read,2026-09-17T09:42:45.705290
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDMwQUM4MUJEMTQwNjU1Mjk2AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDMwQUM4MUJEMTQwNjU1Mjk2AA==,read,2026-09-17T09:43:57.341385
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODM3MzM3QzlBNkEzOEU2ODcwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODM3MzM3QzlBNkEzOEU2ODcwAA==,read,2026-09-17T09:44:50.559547
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTAzMDlGQzg0OUE4OUM0MTYyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTAzMDlGQzg0OUE4OUM0MTYyAA==,read,2026-09-17T09:45:07.547362
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNENCOUUwNTQ5ODJDMTdFMUI4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNENCOUUwNTQ5ODJDMTdFMUI4AA==,read,2026-09-17T09:47:42.460198
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEE2ODI3REZDQUFEQjJEODUxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEE2ODI3REZDQUFEQjJEODUxAA==,read,2026-09-17T09:48:13.694587
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0RFOTNGQ0I4OTFDM0U0MUZBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0RFOTNGQ0I4OTFDM0U0MUZBAA==,read,2026-09-17T09:48:58.933442
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQ0Q5QTY3Njg2NUMyQTY3NTZGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQ0Q5QTY3Njg2NUMyQTY3NTZGAA==,read,2026-09-17T09:50:12.259977
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTc4RTU2QTYyRjI4RjlERkEyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTc4RTU2QTYyRjI4RjlERkEyAA==,read,2026-09-17T09:50:32.381612
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTcwN0VDNzQ4ODA2MEJGRkQwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTcwN0VDNzQ4ODA2MEJGRkQwAA==,read,2026-09-17T09:51:05.947511
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQjkyNjgwQ0YxRUU0MzA3ODdFAA==:delivered,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQjkyNjgwQ0YxRUU0MzA3ODdFAA==,delivered,2026-09-17T09:57:53.686036
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODA5QzZEQjMwQjhENUMyODczAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODA5QzZEQjMwQjhENUMyODczAA==,read,2026-09-17T10:03:28.177692
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0U2NkEwMDI3MDIxMzkwODhDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0U2NkEwMDI3MDIxMzkwODhDAA==,read,2026-09-17T10:08:46.982865
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzI3QTZBRjE2MkM3MjFGQUEzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMzI3QTZBRjE2MkM3MjFGQUEzAA==,read,2026-09-17T10:10:48.765089
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQjkyNjgwQ0YxRUU0MzA3ODdFAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQjkyNjgwQ0YxRUU0MzA3ODdFAA==,read,2026-09-17T10:13:42.413305
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzU0MkRGQThGRkNCOUY1RDAyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzU0MkRGQThGRkNCOUY1RDAyAA==,read,2026-09-17T10:54:03.135818
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjI5RUUzNjZCODg1QzM4OThDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjI5RUUzNjZCODg1QzM4OThDAA==,read,2026-09-17T10:54:19.024955
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTkyQjA4RjI1MkJEREYyNjcwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTkyQjA4RjI1MkJEREYyNjcwAA==,read,2026-09-17T12:08:05.959762
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTNDNzYxN0NBRkUxMDk3NUZEAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTNDNzYxN0NBRkUxMDk3NUZEAA==,delivered,2026-09-17T12:08:51.389526
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTNDNzYxN0NBRkUxMDk3NUZEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTNDNzYxN0NBRkUxMDk3NUZEAA==,read,2026-09-17T12:09:23.888238
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTYyMjcyNjVEQzY2NkRBQUFBAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTYyMjcyNjVEQzY2NkRBQUFBAA==,delivered,2026-09-17T12:10:30.379683
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTYyMjcyNjVEQzY2NkRBQUFBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTYyMjcyNjVEQzY2NkRBQUFBAA==,read,2026-09-17T12:11:05.669358
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjcyM0NGMUI2OUZDMEVCNDk5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjcyM0NGMUI2OUZDMEVCNDk5AA==,read,2026-09-17T12:12:03.259779
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDYyMERBQTY2QTg2RkU1MDU5AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDYyMERBQTY2QTg2RkU1MDU5AA==,delivered,2026-09-17T13:18:05.968241
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDQ4MDlEMzg1OTI0RDNCRkRBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDQ4MDlEMzg1OTI0RDNCRkRBAA==,read,2026-09-17T13:52:27.090671
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDYyMERBQTY2QTg2RkU1MDU5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDYyMERBQTY2QTg2RkU1MDU5AA==,read,2026-09-17T14:00:48.499460
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODIwN0Y1RDQ1QUFFMjc1QzQzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODIwN0Y1RDQ1QUFFMjc1QzQzAA==,read,2026-09-17T14:03:14.537216
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTkyNkREMzgxRjVEQkYzNjY3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTkyNkREMzgxRjVEQkYzNjY3AA==,read,2026-09-17T14:09:56.461902
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTk5M0Q5NEJFOEJBNjQ4ODNFAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTk5M0Q5NEJFOEJBNjQ4ODNFAA==,delivered,2026-09-17T14:59:53.762003
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTk5M0Q5NEJFOEJBNjQ4ODNFAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTk5M0Q5NEJFOEJBNjQ4ODNFAA==,read,2026-09-17T15:00:12.260825
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzI5NkQ0OTcyRDhBQzIwMzRCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzI5NkQ0OTcyRDhBQzIwMzRCAA==,read,2026-09-17T15:01:30.249936
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzI5NkQ0OTcyRDhBQzIwMzRCAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzI5NkQ0OTcyRDhBQzIwMzRCAA==,delivered,2026-09-17T15:02:04.872288
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjk2MzBGMTdBQzIxMTlDMzMzAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjk2MzBGMTdBQzIxMTlDMzMzAA==,delivered,2026-09-17T15:02:38.232032
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjk2MzBGMTdBQzIxMTlDMzMzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjk2MzBGMTdBQzIxMTlDMzMzAA==,read,2026-09-17T15:02:55.343365
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEVDNjY2OEY2NTNGRDhGMEUyAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEVDNjY2OEY2NTNGRDhGMEUyAA==,delivered,2026-09-18T05:46:38.130793
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEVDNjY2OEY2NTNGRDhGMEUyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEVDNjY2OEY2NTNGRDhGMEUyAA==,read,2026-09-18T06:38:29.649200
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREFERDQ4QTIzODRFOTI5MTlFAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREFERDQ4QTIzODRFOTI5MTlFAA==,read,2026-09-18T06:40:22.224012
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNkJFNjc2QUZBQjQ0REREODIxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNkJFNjc2QUZBQjQ0REREODIxAA==,read,2026-09-18T06:41:26.735778
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTRCQkM1RkIwMUFBNkZBMzI2AA==:delivered,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTRCQkM1RkIwMUFBNkZBMzI2AA==,delivered,2026-09-18T06:44:04.316029
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUQxQkREMDNCNUI0NUJDNzFEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUQxQkREMDNCNUI0NUJDNzFEAA==,read,2026-09-18T06:44:52.428059
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU1NzNCOUJDQUI5NEI2NDlGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU1NzNCOUJDQUI5NEI2NDlGAA==,read,2026-09-18T06:45:45.309109
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBEQkE4QUU4RTkyQUE2MEVDAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBEQkE4QUU4RTkyQUE2MEVDAA==,delivered,2026-09-18T06:47:23.718519
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQkI0QjM2OTFGN0Y3ODkxQjVGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQkI0QjM2OTFGN0Y3ODkxQjVGAA==,read,2026-09-18T06:49:03.466660
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFCRDA2MEFGQUExNjVCODU4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFCRDA2MEFGQUExNjVCODU4AA==,read,2026-09-18T06:49:21.884443
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDk5RUMyNjUzNTIzRUY0NzA0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDk5RUMyNjUzNTIzRUY0NzA0AA==,read,2026-09-18T06:50:51.383467
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU2MkZDMkU0RTFDNkRERTUwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU2MkZDMkU0RTFDNkRERTUwAA==,read,2026-09-18T06:52:45.159008
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEU5MTc0MEVERDk1RjNEQ0JBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEU5MTc0MEVERDk1RjNEQ0JBAA==,read,2026-09-18T06:55:00.107278
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTk5MEI1MzM5MTExRjVEMEVEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTk5MEI1MzM5MTExRjVEMEVEAA==,read,2026-09-18T06:56:11.239763
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEIyRjkzQUMyNEVCMEU4OEExAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEIyRjkzQUMyNEVCMEU4OEExAA==,read,2026-09-18T06:56:30.277209
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjQ1N0U1QzYzQzdBNjczNzgwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjQ1N0U1QzYzQzdBNjczNzgwAA==,read,2026-09-18T06:57:17.611874
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU2MkZDMkU0RTFDNkRERTUwAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU2MkZDMkU0RTFDNkRERTUwAA==,delivered,2026-09-18T06:59:38.013035
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzgwNzYzNDU1NDM2M0FFNTY2AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzgwNzYzNDU1NDM2M0FFNTY2AA==,read,2026-09-18T07:36:18.149380
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTRCQkM1RkIwMUFBNkZBMzI2AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTRCQkM1RkIwMUFBNkZBMzI2AA==,read,2026-09-18T07:37:54.375948
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUFEMURGRDU4MThFRUE5RURDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUFEMURGRDU4MThFRUE5RURDAA==,read,2026-09-18T07:41:20.462378
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBEQkE4QUU4RTkyQUE2MEVDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBEQkE4QUU4RTkyQUE2MEVDAA==,read,2026-09-18T07:41:41.435452
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU1NzNCOUJDQUI5NEI2NDlGAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTU1NzNCOUJDQUI5NEI2NDlGAA==,delivered,2026-09-18T08:12:02.435805
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkJBNDg3QzJDMTA5MDk2N0U0AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkJBNDg3QzJDMTA5MDk2N0U0AA==,delivered,2026-09-18T12:31:05.648618
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkJBNDg3QzJDMTA5MDk2N0U0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkJBNDg3QzJDMTA5MDk2N0U0AA==,read,2026-09-18T13:22:19.500858
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzM1OUYzMTFDNkI1MDZGMkMxAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzM1OUYzMTFDNkI1MDZGMkMxAA==,delivered,2026-09-18T15:24:10.027721
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzM1OUYzMTFDNkI1MDZGMkMxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzM1OUYzMTFDNkI1MDZGMkMxAA==,read,2026-09-18T15:24:29.157663
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDVGQThGNjNEODAxMUMyQUQ1AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDVGQThGNjNEODAxMUMyQUQ1AA==,delivered,2026-09-18T15:25:43.763956
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDVGQThGNjNEODAxMUMyQUQ1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDVGQThGNjNEODAxMUMyQUQ1AA==,read,2026-09-18T15:26:17.379030
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDIxRkU5MzBBNUFBMkYxNTAxAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDIxRkU5MzBBNUFBMkYxNTAxAA==,delivered,2026-09-18T15:29:35.524990
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUU3RTM1QTNCOTQ4QkI4QTREAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUU3RTM1QTNCOTQ4QkI4QTREAA==,delivered,2026-09-18T15:30:29.230080
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREI0QjdERURFQ0Y0RTZGNEZEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREI0QjdERURFQ0Y0RTZGNEZEAA==,read,2026-09-18T15:31:22.340043
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUU3RTM1QTNCOTQ4QkI4QTREAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUU3RTM1QTNCOTQ4QkI4QTREAA==,read,2026-09-18T15:31:48.534496
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDIxRkU5MzBBNUFBMkYxNTAxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDIxRkU5MzBBNUFBMkYxNTAxAA==,read,2026-09-18T15:32:07.271349
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkZCRDI5RjZCNzU2QjI2NEVBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkZCRDI5RjZCNzU2QjI2NEVBAA==,read,2026-09-18T15:51:47.019000
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUM2ODBEMzQ1RkYxMkI2QUE4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUM2ODBEMzQ1RkYxMkI2QUE4AA==,read,2026-09-18T15:53:21.120341
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUM2ODBEMzQ1RkYxMkI2QUE4AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUM2ODBEMzQ1RkYxMkI2QUE4AA==,delivered,2026-09-18T15:54:51.345567
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODZERjA3MUY3NTA2NDNFQUU1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODZERjA3MUY3NTA2NDNFQUU1AA==,read,2026-09-18T16:11:19.457292
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkZCRDI5RjZCNzU2QjI2NEVBAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkZCRDI5RjZCNzU2QjI2NEVBAA==,delivered,2026-09-18T17:02:21.490591
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUJFQzdCRDRDMDI4ODBFNUFDAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUJFQzdCRDRDMDI4ODBFNUFDAA==,delivered,2026-09-19T05:46:38.519732
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUJFQzdCRDRDMDI4ODBFNUFDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUJFQzdCRDRDMDI4ODBFNUFDAA==,read,2026-09-19T05:52:20.412405
